Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63588023,2025-01-01 14:10:21,2025-01-01 15:08:24,DPR,Violation Of Park Rules,BBQ Outside Authorized Area,Bronx,10460.0,Closed,Unknown,0
63588119,2025-01-01 20:14:15,2025-01-02 13:18:41,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Staten Island,10308.0,Closed,Online,0
63588135,2025-01-01 10:02:45,2025-01-08 15:00:45,DPR,Maintenance Or Facility,Graffiti or Vandalism,Bronx,10463.0,Closed,Unknown,7
63588159,2025-01-01 18:06:43,2025-01-02 10:07:02,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11230.0,Closed,Unknown,0
63588172,2025-01-01 21:30:15,2025-01-03 14:41:03,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11365.0,Closed,Phone,1
63588194,2025-01-01 17:38:16,2025-01-02 08:55:26,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Staten Island,10309.0,Closed,Phone,0
63588195,2025-01-01 11:06:22,2025-02-19 15:23:04,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Queens,11365.0,Closed,Phone,49
63588210,2025-01-01 21:51:07,2025-02-07 09:09:27,DPR,Maintenance Or Facility,Rodent Sighting,Brooklyn,11203.0,Closed,Mobile,36
63588212,2025-01-01 12:39:46,2025-01-22 11:59:25,DPR,Maintenance Or Facility,Hours of Operation,Queens,11375.0,Closed,Online,20
63588415,2025-01-01 16:28:25,2025-01-03 08:38:35,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11385.0,Closed,Online,1
63588810,2025-01-01 17:01:41,2025-01-01 18:00:55,DPR,Animal In A Park,Dog Off Leash,Manhattan,10075.0,Closed,Online,0
63589307,2025-01-01 19:38:29,2025-02-21 09:38:53,DPR,Maintenance Or Facility,Recreation Center,Manhattan,10023.0,Closed,Online,50
63589466,2025-01-01 10:43:55,2025-01-06 10:53:36,DPR,Overgrown Tree/Branches,Hitting Building,Brooklyn,11235.0,Closed,Phone,5
63589470,2025-01-01 13:26:01,2025-01-29 12:43:40,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11236.0,Closed,Unknown,27
63590130,2025-01-01 16:26:13,2025-01-01 18:06:33,DPR,Animal In A Park,Injured Wildlife,Queens,11385.0,Closed,Phone,0
63590650,2025-01-01 13:28:36,2025-01-02 07:06:02,DPR,Overgrown Tree/Branches,Hitting Building,Staten Island,10312.0,Closed,Phone,0
63590675,2025-01-01 15:31:59,2025-01-02 10:41:38,DPR,Damaged Tree,Branch Cracked and Will Fall,Brooklyn,11203.0,Closed,Online,0
63590676,2025-01-01 13:22:26,2025-02-10 06:06:54,DPR,Damaged Tree,Branch Cracked and Will Fall,Staten Island,10314.0,Closed,Phone,39
63590677,2025-01-01 15:25:53,2026-04-17 17:03:12,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11355.0,Closed,Phone,471
63590686,2025-01-01 11:47:22,2025-01-02 11:37:43,DPR,Maintenance Or Facility,Graffiti or Vandalism,Staten Island,10310.0,Closed,Unknown,0
63590793,2025-01-01 17:00:28,2025-01-02 07:13:15,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Staten Island,10301.0,Closed,Unknown,0
63590914,2025-01-01 08:25:12,2025-01-02 11:23:07,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11249.0,Closed,Phone,1
63590915,2025-01-01 21:11:56,2025-01-03 08:17:06,DPR,Damaged Tree,Entire Tree Has Fallen Down,Brooklyn,11211.0,Closed,Mobile,1
63590916,2025-01-01 19:15:49,2025-01-13 14:55:13,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11362.0,Closed,Unknown,11
63590953,2025-01-01 09:57:33,2025-01-02 16:04:47,DPR,Maintenance Or Facility,Unsecured Facility,Manhattan,10013.0,Closed,Online,1
63591521,2025-01-01 20:43:43,2025-01-02 08:16:50,DPR,Overgrown Tree/Branches,Hitting Power Lines,Queens,11366.0,Closed,Unknown,0
63591645,2025-01-01 16:25:24,2025-01-01 18:03:04,DPR,Violation Of Park Rules,Obstructing Public Use,Brooklyn,11224.0,Closed,Unknown,0
63591856,2025-01-01 20:07:04,2025-01-02 09:40:08,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11234.0,Closed,Online,0
63591858,2025-01-01 23:42:41,2025-01-23 13:43:21,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Manhattan,10025.0,Closed,Unknown,21
63591882,2025-01-01 03:58:01,2025-01-10 14:00:56,DPR,Maintenance Or Facility,Garbage or Litter,Brooklyn,11211.0,Closed,Online,9
63591909,2025-01-01 16:01:34,2025-02-28 09:32:27,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Staten Island,10312.0,Closed,Online,57
63591911,2025-01-01 08:08:17,2025-02-12 16:34:07,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Staten Island,10303.0,Closed,Online,42
63591921,2025-01-01 16:22:54,2025-01-02 16:13:22,DPR,Maintenance Or Facility,Hours of Operation,Manhattan,10034.0,Closed,Online,0
63591953,2025-01-01 14:50:09,2025-01-06 10:25:23,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11379.0,Closed,Mobile,4
63591977,2025-01-01 16:45:25,2025-06-02 11:45:20,DPR,Damaged Tree,Tree Alive - in Poor Condition,Staten Island,10314.0,Closed,Unknown,151
63591978,2025-01-01 17:49:44,2026-05-28 15:07:54,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11361.0,Closed,Online,511
63591980,2025-01-01 18:46:16,2025-01-31 09:04:46,DPR,Illegal Tree Damage,Bicycle Chained to Tree,Bronx,10452.0,Closed,Online,29
63591982,2025-01-01 16:12:49,2025-01-02 16:09:17,DPR,Maintenance Or Facility,Structure - Outdoors,Manhattan,10026.0,Closed,Mobile,0
63591995,2025-01-01 17:47:23,2025-01-02 10:10:03,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11435.0,Closed,Online,0
63591996,2025-01-01 19:54:45,2025-01-07 12:46:11,DPR,Damaged Tree,Entire Tree Has Fallen Down,Bronx,10456.0,Closed,Phone,5
63591998,2025-01-01 13:29:38,2025-03-25 10:18:11,DPR,Damaged Tree,Tree Alive - in Poor Condition,Staten Island,10312.0,Closed,Phone,82
63592047,2025-01-01 12:44:30,2025-06-03 16:27:28,DPR,New Tree Request,For One Address,Brooklyn,11215.0,Closed,Mobile,153
63593168,2025-01-01 16:17:07,2025-01-03 14:38:03,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11355.0,Closed,Online,1
63593169,2025-01-01 22:53:39,2025-01-06 14:34:23,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11413.0,Closed,Phone,4
63593170,2025-01-01 20:01:51,2025-01-03 11:48:43,DPR,Damaged Tree,Tree Leaning/Uprooted,Queens,11422.0,Closed,Phone,1
63593171,2025-01-01 16:53:44,2025-01-10 12:04:55,DPR,Dead/Dying Tree,Planted Less Than 2 Years Ago,Queens,11421.0,Closed,Online,8
63593172,2025-01-01 21:22:40,2025-01-15 12:48:47,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Brooklyn,11210.0,Closed,Online,13
63593173,2025-01-01 17:51:43,2026-05-28 15:07:54,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11361.0,Closed,Unknown,511
63593179,2025-01-01 16:19:38,2025-01-02 11:26:09,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11355.0,Closed,Online,0
63593249,2025-01-01 20:05:32,2025-01-02 10:56:45,DPR,Damaged Tree,Entire Tree Has Fallen Down,Bronx,10463.0,Closed,Online,0
63593250,2025-01-01 19:12:49,2025-01-13 14:55:13,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11362.0,Closed,Unknown,11
63593276,2025-01-01 21:43:36,2025-01-03 13:58:16,DPR,Damaged Tree,Branch Cracked and Will Fall,Queens,11378.0,Closed,Unknown,1
63593297,2025-01-01 12:09:10,2025-05-16 07:25:16,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Staten Island,10309.0,Closed,Online,134
63593317,2025-01-01 22:16:34,2025-02-14 14:34:50,DPR,Maintenance Or Facility,Garbage or Litter,Bronx,10467.0,Closed,Mobile,43
63593828,2025-01-01 10:09:54,2025-01-01 10:58:57,DPR,Animal In A Park,Dog Off Leash,Manhattan,10016.0,Closed,Online,0
63593841,2025-01-01 16:07:17,2025-01-01 16:09:47,DPR,Animal In A Park,Domestic Strays,Queens,11434.0,Closed,Unknown,0
63594362,2025-01-01 22:44:28,2025-01-06 12:27:27,DPR,Overgrown Tree/Branches,Dead Branches in Tree,Queens,11375.0,Closed,Online,4
63594367,2025-01-01 11:40:29,2025-06-02 11:45:20,DPR,Damaged Tree,Tree Alive - in Poor Condition,Staten Island,10314.0,Closed,Unknown,152
63594368,2025-01-01 16:40:33,2025-01-03 10:55:47,DPR,Damaged Tree,Tree Leaning/Uprooted,Queens,11358.0,Closed,Mobile,1
63594376,2025-01-01 10:23:11,2025-01-06 10:32:52,DPR,Maintenance Or Facility,Broken Glass,Brooklyn,11238.0,Closed,Mobile,5
63594377,2025-01-01 10:09:07,2025-01-02 11:39:15,DPR,Maintenance Or Facility,Grass/Weeds,Staten Island,10310.0,Closed,Phone,1
63594378,2025-01-01 12:17:33,2026-07-16 12:20:54,DPR,Maintenance Or Facility,Structure - Outdoors,Queens,11374.0,Closed,Phone,561
63594386,2025-01-01 10:52:10,2025-01-09 13:08:28,DPR,Maintenance Or Facility,Graffiti or Vandalism,Bronx,10474.0,Closed,Unknown,8
63594550,2025-01-01 20:06:59,2025-01-02 10:56:45,DPR,Damaged Tree,Entire Tree Has Fallen Down,Bronx,10463.0,Closed,Unknown,0
63594551,2025-01-01 16:42:30,2025-06-02 11:45:19,DPR,Damaged Tree,Tree Alive - in Poor Condition,Staten Island,10314.0,Closed,Unknown,151
63594579,2025-01-01 17:27:47,2025-01-02 09:17:17,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11229.0,Closed,Mobile,0
63595051,2025-01-01 10:55:05,2025-01-01 13:11:09,DPR,Animal In A Park,Dog Off Leash,Manhattan,10019.0,Closed,Online,0
63595605,2025-01-02 12:04:52,2025-01-27 11:54:41,DPR,Maintenance Or Facility,Graffiti or Vandalism,Brooklyn,11237.0,Closed,Phone,24
63595648,2025-01-02 16:06:35,2025-01-03 14:22:29,DPR,Damaged Tree,Branch Cracked and Will Fall,Queens,11366.0,Closed,Online,0
63595851,2025-01-02 02:25:06,2025-01-03 14:16:26,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11420.0,Closed,Mobile,1
63595856,2025-01-02 08:46:37,2025-06-03 16:27:28,DPR,New Tree Request,For One Address,Staten Island,10314.0,Closed,Online,152
63595862,2025-01-02 12:38:16,2025-01-06 12:20:10,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11375.0,Closed,Phone,3
63596111,2025-01-02 12:33:41,2025-02-28 13:49:58,DPR,Maintenance Or Facility,Garbage or Litter,Bronx,10458.0,Closed,Online,57
63596114,2025-01-02 12:55:52,2025-06-20 15:54:17,DPR,Maintenance Or Facility,Garbage or Litter,Bronx,10473.0,Closed,Phone,169
63596160,2025-01-02 11:18:04,2025-01-08 11:38:31,DPR,Damaged Tree,Branch Cracked and Will Fall,Bronx,10475.0,Closed,Mobile,6
63596161,2025-01-02 09:40:15,2025-01-06 14:34:23,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11436.0,Closed,Unknown,4
63596168,2025-01-02 14:47:02,2025-01-16 11:50:27,DPR,Overgrown Tree/Branches,Dead Branches in Tree,Queens,11413.0,Closed,Online,13
63596172,2025-01-02 19:32:42,2025-03-11 14:33:28,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Queens,11412.0,Closed,Online,67
63596174,2025-01-02 15:58:12,2025-02-19 13:17:33,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11208.0,Closed,Phone,47
63596188,2025-01-02 07:13:06,2025-01-22 17:20:00,DPR,Maintenance Or Facility,Structure - Outdoors,Staten Island,10312.0,Closed,Mobile,20
63596198,2025-01-02 13:38:23,2025-01-02 14:47:36,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11210.0,Closed,Phone,0
63596207,2025-01-02 11:49:50,2025-01-03 10:06:42,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11215.0,Closed,Phone,0
63596219,2025-01-02 14:30:59,2025-12-11 15:30:18,DPR,Overgrown Tree/Branches,Blocking Street,Brooklyn,11229.0,Closed,Phone,343
63596435,2025-01-02 09:15:39,2025-01-10 13:57:49,DPR,Maintenance Or Facility,Garbage or Litter,Brooklyn,11201.0,Closed,Online,8
63597318,2025-01-02 07:10:25,2025-01-03 15:47:06,DPR,Maintenance Or Facility,Hours of Operation,Staten Island,10312.0,Closed,Mobile,1
63597531,2025-01-02 03:01:00,2025-01-03 10:40:40,DPR,Damaged Tree,Tree Leaning/Uprooted,Queens,11358.0,Closed,Unknown,1
63597533,2025-01-02 15:02:14,2025-01-03 14:23:38,DPR,Maintenance Or Facility,Graffiti or Vandalism,Bronx,10467.0,Closed,Unknown,0
63597543,2025-01-02 15:21:09,2025-03-26 11:29:30,DPR,Damaged Tree,Branch Cracked and Will Fall,Brooklyn,11213.0,Closed,Phone,82
63597545,2025-01-02 11:18:50,2025-03-05 16:27:35,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11212.0,Closed,Phone,62
63597546,2025-01-02 10:27:08,2026-02-19 15:16:59,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Staten Island,10312.0,Closed,Phone,413
63597561,2025-01-02 18:12:21,2025-01-03 06:19:41,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Staten Island,10314.0,Closed,Mobile,0
63597562,2025-01-02 15:32:26,2026-08-07 10:18:38,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11411.0,Closed,Online,581
63597563,2025-01-02 16:40:06,2025-01-03 08:20:29,DPR,Damaged Tree,Tree Leaning/Uprooted,Staten Island,10312.0,Closed,Mobile,0
63597565,2025-01-02 12:43:49,2025-01-08 13:53:17,DPR,Overgrown Tree/Branches,Dead Branches in Tree,Queens,11422.0,Closed,Online,6
63597579,2025-01-02 18:23:30,2025-02-26 20:00:25,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Bronx,10469.0,Closed,Phone,55
63597580,2025-01-02 07:22:20,2025-02-27 15:38:20,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Queens,11361.0,Closed,Unknown,56
63597915,2025-01-02 11:49:12,2025-01-02 13:49:18,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11358.0,Closed,Mobile,0
63598077,2025-01-02 12:41:55,2025-01-03 11:29:47,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11361.0,Closed,Online,0
63598078,2025-01-02 16:23:58,2025-01-07 06:29:54,DPR,Damaged Tree,Tree Alive - in Poor Condition,Staten Island,10306.0,Closed,Mobile,4
63598112,2025-01-02 20:39:29,2025-01-08 13:37:20,DPR,Animal In A Park,Dead Animal,Manhattan,10026.0,Closed,Online,5
63598114,2025-01-02 15:28:00,2025-01-03 10:09:51,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11364.0,Closed,Phone,0
63598115,2025-01-02 09:36:41,2025-01-17 14:34:11,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11434.0,Closed,Phone,15
63598131,2025-01-02 20:44:03,2025-01-03 11:26:47,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11207.0,Closed,Phone,0
63598132,2025-01-02 10:15:18,2025-01-21 12:38:44,DPR,Damaged Tree,Tree Alive - in Poor Condition,Queens,11435.0,Closed,Mobile,19
63598138,2025-01-02 15:43:19,2025-01-06 08:52:46,DPR,Overgrown Tree/Branches,Hitting Building,Queens,11101.0,Closed,Online,3
63598141,2025-01-02 19:52:01,2025-05-27 14:35:43,DPR,Overgrown Tree/Branches,Hitting Building,Queens,11369.0,Closed,Unknown,144
63598148,2025-01-02 10:32:04,2025-01-06 14:25:14,DPR,Overgrown Tree/Branches,Blocking Street,Manhattan,10026.0,Closed,Online,4
63598157,2025-01-02 11:28:18,2025-01-14 13:29:13,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11435.0,Closed,Phone,12
63598163,2025-01-02 20:12:23,2025-01-03 11:20:32,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11361.0,Closed,Online,0
63598164,2025-01-02 14:02:45,2025-09-19 10:35:12,DPR,Overgrown Tree/Branches,Blocking Street,Queens,11374.0,Closed,Phone,259
63598174,2025-01-02 13:26:57,2025-01-02 14:01:20,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11249.0,Closed,Online,0
63598184,2025-01-02 09:17:11,2025-01-06 10:25:23,DPR,Illegal Tree Damage,Branches Damaged,Queens,11379.0,Closed,Mobile,4
63598234,2025-01-02 15:43:49,2025-01-03 10:30:31,DPR,Maintenance Or Facility,Garbage or Litter,Staten Island,10304.0,Closed,Phone,0
63598268,2025-01-02 10:58:30,2025-01-10 08:54:08,DPR,Maintenance Or Facility,Garbage or Litter,Brooklyn,11207.0,Closed,Phone,7
63599042,2025-01-02 12:51:08,2025-01-02 14:40:41,DPR,Animal In A Park,Dog Off Leash,Manhattan,10019.0,Closed,Online,0
63599358,2025-01-02 15:45:44,2026-05-13 15:27:02,DPR,Overgrown Tree/Branches,Dead Branches in Tree,Brooklyn,11214.0,Closed,Phone,495
63599380,2025-01-02 10:28:05,2025-02-07 11:20:10,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Bronx,10459.0,Closed,Phone,36
63599400,2025-01-02 09:49:19,2025-01-03 11:48:43,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11411.0,Closed,Phone,1
63599401,2025-01-02 12:29:06,2025-01-10 15:10:02,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11433.0,Closed,Phone,8
63599404,2025-01-02 17:32:29,2025-02-07 11:20:10,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Bronx,10474.0,Closed,Online,35
63599405,2025-01-02 11:52:21,2025-02-21 19:26:55,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11234.0,Closed,Online,50
63599407,2025-01-02 13:30:59,2025-03-18 06:12:49,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11210.0,Closed,Phone,74
63599408,2025-01-02 12:43:32,2025-02-21 11:24:17,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Bronx,10472.0,Closed,Online,49
63599442,2025-01-02 21:10:57,2025-02-04 14:17:53,DPR,Damaged Tree,Branch Cracked and Will Fall,Queens,11364.0,Closed,Online,32
63599453,2025-01-02 14:40:40,2025-01-10 10:45:59,DPR,Illegal Tree Damage,Bicycle Chained to Tree,Bronx,10458.0,Closed,Mobile,7
63599470,2025-01-02 17:13:08,2025-01-03 14:53:26,DPR,Maintenance Or Facility,Garbage or Litter,Bronx,10462.0,Closed,Phone,0
63599471,2025-01-02 16:22:54,2025-01-10 11:53:26,DPR,Maintenance Or Facility,Garbage or Litter,Brooklyn,11225.0,Closed,Online,7
63599472,2025-01-02 10:40:28,2025-10-24 15:15:57,DPR,Maintenance Or Facility,Grass/Weeds,Bronx,10473.0,Closed,Mobile,295
63599518,2025-01-02 15:41:18,2025-01-02 15:58:57,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Bronx,10461.0,Closed,Phone,0
63599521,2025-01-02 12:39:18,2025-01-02 14:41:34,DPR,Dead/Dying Tree,Planted More Than 2 Years Ago,Queens,11373.0,Closed,Phone,0
63599568,2025-01-02 13:41:32,2025-01-06 11:32:55,DPR,Overgrown Tree/Branches,Hitting Power Lines,Queens,11362.0,Closed,Phone,3
63599734,2025-01-02 03:03:56,2025-01-20 12:22:43,DPR,Illegal Tree Damage,Roots Damaged,Queens,11358.0,Closed,Unknown,18
63599736,2025-01-02 11:21:33,2025-01-03 06:28:42,DPR,Overgrown Tree/Branches,Blocking Street,Staten Island,10308.0,Closed,Phone,0
63599873,2025-01-02 12:36:19,2025-01-03 12:32:14,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Queens,11004.0,Closed,Phone,0
63599937,2025-01-02 14:46:15,2025-01-02 14:47:54,DPR,Violation Of Park Rules,Smoking,Queens,11373.0,Closed,Unknown,0
63599944,2025-01-02 17:47:15,2025-01-03 10:15:51,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11215.0,Closed,Online,0
63599959,2025-01-02 09:16:06,2025-01-08 14:57:17,DPR,Illegal Tree Damage,Branches Damaged,Manhattan,10012.0,Closed,Mobile,6
63599961,2025-01-02 08:13:09,2025-01-02 11:23:07,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11249.0,Closed,Online,0
63599962,2025-01-02 13:18:03,2025-01-02 13:55:20,DPR,Damaged Tree,Branch or Limb Has Fallen Down,Brooklyn,11218.0,Closed,Phone,0
63600011,2025-01-02 11:39:39,2025-01-02 13:44:19,DPR,Animal In A Park,Injured Wildlife,Brooklyn,11215.0,Closed,Phone,0
63600859,2025-01-02 12:10:03,2025-01-02 13:28:07,DPR,Animal In A Park,Dog Off Leash,Manhattan,10002.0,Closed,Online,0
63600884,2025-01-02 12:55:43,2025-01-02 16:32:24,DPR,Animal In A Park,Dog Off Leash,Manhattan,10002.0,Closed,Online,0
63601191,2025-01-02 10:57:29,2025-03-10 18:20:13,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11230.0,Closed,Phone,67
63601193,2025-01-02 20:07:03,2025-03-10 18:20:09,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11210.0,Closed,Unknown,66
63601194,2025-01-02 10:00:22,2025-01-03 11:07:54,DPR,Damaged Tree,Branch Cracked and Will Fall,Queens,11374.0,Closed,Unknown,1
63601195,2025-01-02 15:45:10,2025-01-07 06:29:53,DPR,Damaged Tree,Entire Tree Has Fallen Down,Staten Island,10306.0,Closed,Mobile,4
63601215,2025-01-02 09:18:56,2025-01-28 13:31:39,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Brooklyn,11209.0,Closed,Phone,26
63601337,2025-01-02 16:56:01,2025-01-03 14:34:55,DPR,Damaged Tree,Branch Cracked and Will Fall,Queens,11378.0,Closed,Phone,0
63601338,2025-01-02 12:55:30,2025-01-10 15:10:03,DPR,Damaged Tree,Entire Tree Has Fallen Down,Queens,11433.0,Closed,Unknown,8
63601546,2025-01-02 08:20:54,2025-01-15 14:36:13,DPR,Wood Pile Remaining,Remove Debris,Queens,11357.0,Closed,Online,13
