Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63665812,2025-01-07 08:55:45,2026-05-18 12:33:44,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Online,496
63665917,2025-01-07 12:38:55,2025-03-17 15:08:05,DOE,School Maintenance,Heating Problem,Brooklyn,11207.0,Closed,Online,69
63665938,2025-01-07 09:04:32,2025-01-15 15:37:28,DOE,School Maintenance,Snow/Ice,Staten Island,10312.0,Closed,Phone,8
63665960,2025-01-07 09:11:22,2026-05-18 12:33:47,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Online,496
63667775,2025-01-07 11:06:57,2025-02-26 12:49:36,DOE,School Maintenance,Heating Problem,Queens,11385.0,Closed,Online,50
63667776,2025-01-07 14:00:36,2025-02-24 11:52:20,DOE,School Maintenance,Heating Problem,Queens,11358.0,Closed,Online,47
63667777,2025-01-07 08:01:04,2026-05-18 12:33:42,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Online,496
63667778,2025-01-07 06:21:37,2025-03-26 14:38:03,DOE,School Maintenance,Heating Problem,Bronx,10456.0,Closed,Phone,78
63667786,2025-01-07 09:55:57,2025-01-15 09:40:14,DOE,School Maintenance,Heating Problem,Bronx,10451.0,Closed,Phone,7
63669790,2025-01-07 14:03:47,2025-02-24 11:47:08,DOE,School Maintenance,Heating Problem,Queens,11358.0,Closed,Online,47
63671595,2025-01-07 17:03:41,2025-02-26 12:48:36,DOE,School Maintenance,Heating Problem,Queens,11385.0,Closed,Online,49
63673341,2025-01-07 15:41:48,2025-01-22 10:07:57,DOE,School Maintenance,Heating Problem,Bronx,10461.0,Closed,Online,14
63673440,2025-01-07 07:37:05,2025-01-08 09:14:33,DOE,School Maintenance,Heating Problem,Queens,11364.0,Closed,Online,1
63674455,2025-01-07 07:35:54,2025-01-07 07:45:49,DOE,School Maintenance,Heating Problem,Queens,11106.0,Closed,Online,0
63675581,2025-01-07 12:09:45,2026-05-18 12:33:48,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Phone,496
63676183,2025-01-07 09:25:23,2025-01-07 14:28:32,DOE,School Maintenance,Heating Problem,Manhattan,10034.0,Closed,Online,0
63677230,2025-01-07 08:46:33,2025-03-20 10:12:01,DOE,School Maintenance,Heating Problem,Brooklyn,11206.0,Closed,Online,72
63677231,2025-01-07 08:40:53,2026-05-18 12:33:43,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Online,496
63677232,2025-01-07 17:53:44,2025-01-22 13:22:18,DOE,School Maintenance,Heating Problem,Manhattan,10029.0,Closed,Online,14
63677233,2025-01-07 09:14:37,2025-02-26 12:51:40,DOE,School Maintenance,Lack of Supplies,Queens,11378.0,Closed,Phone,50
63677510,2025-01-07 07:15:40,2025-03-20 10:12:49,DOE,School Maintenance,Heating Problem,Brooklyn,11206.0,Closed,Online,72
63677675,2025-01-07 08:50:14,2026-05-18 12:33:43,DOE,School Maintenance,Heating Problem,Queens,11373.0,Closed,Online,496
63677676,2025-01-07 12:23:55,2025-02-19 11:56:26,DOE,School Maintenance,Heating Problem,Queens,11369.0,Closed,Phone,42
