Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63600806,2025-01-02 19:24:45,2025-05-21 15:42:09,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63601298,2025-01-02 20:07:30,2025-05-21 15:42:15,EDC,Noise - Helicopter,Other,Staten Island,10306.0,Closed,Phone,138
63601333,2025-01-02 20:01:03,2025-05-21 15:42:13,EDC,Noise - Helicopter,Other,Staten Island,10306.0,Closed,Online,138
63602355,2025-01-02 16:09:52,2025-05-21 15:31:48,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602356,2025-01-02 20:19:24,2025-05-21 15:42:29,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602357,2025-01-02 18:38:42,2025-05-21 15:41:50,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602358,2025-01-02 20:06:16,2025-05-21 15:42:15,EDC,Noise - Helicopter,Other,Staten Island,10306.0,Closed,Online,138
63602430,2025-01-02 19:25:24,2025-05-21 15:42:10,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602431,2025-01-02 09:44:26,2025-05-21 15:31:32,EDC,Noise - Helicopter,Other,Brooklyn,11238.0,Closed,Online,139
63602432,2025-01-02 08:18:55,2025-05-21 15:31:29,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63602433,2025-01-02 18:53:58,2025-05-21 15:42:01,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63602441,2025-01-02 18:04:34,2025-05-21 15:32:17,EDC,Noise - Helicopter,Other,Manhattan,10000.0,Closed,Online,138
63602442,2025-01-02 13:38:06,2025-05-21 15:31:38,EDC,Noise - Helicopter,Other,Queens,11104.0,Closed,Online,139
63602602,2025-01-02 17:00:51,2025-05-21 15:32:02,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602612,2025-01-02 18:36:40,2025-05-21 15:41:48,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602614,2025-01-02 18:39:23,2025-05-21 15:41:51,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63602733,2025-01-02 03:17:58,2025-05-21 15:31:26,EDC,Noise - Helicopter,Other,Queens,11104.0,Closed,Online,139
63604138,2025-01-02 18:42:21,2025-05-21 15:41:52,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604139,2025-01-02 20:11:07,2025-05-21 15:42:21,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604140,2025-01-02 16:14:41,2025-05-21 15:31:55,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604141,2025-01-02 20:16:35,2025-05-21 15:42:27,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604149,2025-01-02 19:17:32,2025-05-21 15:42:04,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63604150,2025-01-02 18:47:10,2025-05-21 15:41:55,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604206,2025-01-02 20:13:14,2025-05-21 15:42:24,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604207,2025-01-02 15:54:32,2025-05-21 15:31:44,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604208,2025-01-02 20:22:29,2025-05-21 15:42:31,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604209,2025-01-02 16:12:42,2025-05-21 15:31:52,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604219,2025-01-02 17:36:20,2025-05-21 15:32:11,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604276,2025-01-02 18:53:21,2025-05-21 15:42:01,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604296,2025-01-02 16:59:41,2025-05-21 15:32:01,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604298,2025-01-02 18:40:08,2025-05-21 15:41:52,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604311,2025-01-02 18:44:25,2025-05-21 15:41:53,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604312,2025-01-02 17:07:52,2025-05-21 15:32:05,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63604313,2025-01-02 15:53:31,2025-05-21 15:31:43,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63604314,2025-01-02 09:59:18,2025-05-21 15:31:33,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63604493,2025-01-02 13:35:44,2025-05-21 15:31:37,EDC,Noise - Helicopter,Other,Queens,11104.0,Closed,Online,139
