Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63612050,2025-01-03 12:49:17,2025-01-06 11:53:26,DCWP,Consumer Complaint,Restaurant,Queens,11101.0,Closed,Online,2
63612115,2025-01-03 16:42:01,2025-02-05 04:02:56,DCWP,Consumer Complaint,Garage or Parking Lot,Queens,11375.0,Closed,Online,32
63612136,2025-01-03 17:11:17,2025-01-06 14:26:01,DCWP,Consumer Complaint,"Smoking, Cigar, or Vape Store",Brooklyn,11220.0,Closed,Phone,2
63612168,2025-01-03 08:13:52,2025-01-06 14:10:59,DCWP,Consumer Complaint,E-Cigarette Sales,Bronx,10467.0,Closed,Phone,3
63612647,2025-01-03 23:28:07,2025-01-06 09:05:47,DCWP,Consumer Complaint,Stoop Line Stand,Brooklyn,11226.0,Closed,Online,2
63612648,2025-01-03 23:15:20,2025-01-15 14:39:52,DCWP,Consumer Complaint,Laundromat,Brooklyn,11203.0,Closed,Online,11
63612803,2025-01-03 14:57:51,2025-01-06 11:57:03,DCWP,Consumer Complaint,Street Fair Vendor,Queens,11368.0,Closed,Phone,2
63613379,2025-01-03 13:29:28,2025-02-05 04:02:57,DCWP,Consumer Complaint,Car Rental,Manhattan,10036.0,Closed,Phone,32
63613381,2025-01-03 15:42:18,2025-02-05 04:02:56,DCWP,Consumer Complaint,Tow Truck Company,Brooklyn,11213.0,Closed,Phone,32
63613513,2025-01-03 17:36:03,2025-01-06 14:29:10,DCWP,Consumer Complaint,Supermarket or Grocery Store,Brooklyn,11220.0,Closed,Phone,2
63613514,2025-01-03 17:03:27,2025-01-06 09:33:16,DCWP,Consumer Complaint,Supermarket or Grocery Store,Brooklyn,11216.0,Closed,Phone,2
63613527,2025-01-03 13:55:22,2025-01-28 13:06:06,DCWP,Consumer Complaint,Pawnbroker,Brooklyn,11236.0,Closed,Phone,24
63613680,2025-01-03 10:59:59,2025-01-10 09:45:42,DCWP,Consumer Complaint,Tobacco Sales,Manhattan,10026.0,Closed,Phone,6
63613682,2025-01-03 11:26:31,2025-02-05 04:02:58,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10016.0,Closed,Phone,32
63614409,2025-01-03 17:30:39,2025-02-05 04:02:57,DCWP,Consumer Complaint,Tow Truck Company,Brooklyn,11236.0,Closed,Phone,32
63615073,2025-01-03 16:41:53,2025-01-06 10:20:30,DCWP,Consumer Complaint,Hotel or Motel,Queens,11101.0,Closed,Phone,2
63615685,2025-01-03 02:17:13,2025-02-07 04:01:24,DCWP,Consumer Complaint,Garage or Parking Lot,Manhattan,10036.0,Closed,Online,35
63615923,2025-01-03 09:18:36,2025-02-05 04:02:56,DCWP,Consumer Complaint,Mobile Food Vendor,Manhattan,10036.0,Closed,Online,32
63616628,2025-01-03 11:38:35,2025-02-05 04:02:56,DCWP,Consumer Complaint,Department Store or Megastore,Bronx,10475.0,Closed,Phone,32
63616629,2025-01-03 16:35:56,2025-01-07 14:42:19,DCWP,Consumer Complaint,Laundromat,Queens,11413.0,Closed,Phone,3
63616649,2025-01-03 11:19:01,2025-02-05 04:02:57,DCWP,Consumer Complaint,Hotel or Motel,Brooklyn,11217.0,Closed,Phone,32
63616676,2025-01-03 18:31:42,2025-01-06 10:43:02,DCWP,Consumer Complaint,Cell Phone Store,Brooklyn,11236.0,Closed,Phone,2
63616691,2025-01-03 18:10:38,2025-02-05 04:02:55,DCWP,Consumer Complaint,Storage Warehouse,Manhattan,10019.0,Closed,Phone,32
63616707,2025-01-03 04:44:44,2025-01-06 11:22:52,DCWP,Consumer Complaint,Laundromat,Brooklyn,11232.0,Closed,Online,3
63616708,2025-01-03 19:26:01,2025-02-05 04:02:56,DCWP,Consumer Complaint,Residential Rental Agency,Queens,11375.0,Closed,Online,32
63617193,2025-01-03 18:53:47,2025-02-05 04:02:58,DCWP,Consumer Complaint,Garage or Parking Lot,Queens,11420.0,Closed,Online,32
63617362,2025-01-03 15:56:40,2025-02-06 10:46:45,DCWP,Consumer Complaint,Garage or Parking Lot,Manhattan,10013.0,Closed,Online,33
63618173,2025-01-03 10:18:12,2025-01-07 12:52:44,DCWP,Consumer Complaint,Garage or Parking Lot,Queens,11436.0,Closed,Online,4
63618209,2025-01-03 20:01:14,2025-01-06 14:23:00,DCWP,Consumer Complaint,Tobacco Sales,Queens,11378.0,Closed,Online,2
63618210,2025-01-04 00:23:04,2025-02-05 04:02:55,DCWP,Consumer Complaint,Restaurant,Manhattan,10033.0,Closed,Phone,32
63618211,2025-01-03 16:25:26,2025-01-06 10:49:30,DCWP,Consumer Complaint,Tow Truck Company,Brooklyn,11231.0,Closed,Online,2
63618221,2025-01-03 14:53:40,2025-02-05 04:02:58,DCWP,Consumer Complaint,Electronics Store,Queens,11429.0,Closed,Phone,32
63618325,2025-01-03 12:43:15,2025-01-06 14:07:58,DCWP,Consumer Complaint,Tobacco Sales,Bronx,10471.0,Closed,Online,3
63618326,2025-01-03 09:51:12,2025-01-06 08:35:26,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10036.0,Closed,Phone,2
63618908,2025-01-03 18:26:55,2025-02-05 04:02:58,DCWP,Consumer Complaint,Garage or Parking Lot,Queens,11101.0,Closed,Online,32
63618979,2025-01-03 16:14:38,2025-01-06 09:54:35,DCWP,Consumer Complaint,Street Fair Vendor,Queens,11691.0,Closed,Online,2
63619777,2025-01-03 11:04:37,2025-02-05 04:02:57,DCWP,Consumer Complaint,Hotel or Motel,Brooklyn,11201.0,Closed,Phone,32
63619778,2025-01-03 16:27:56,2025-01-06 14:10:58,DCWP,Consumer Complaint,Tobacco Sales,Manhattan,10025.0,Closed,Online,2
63619781,2025-01-03 09:50:24,2025-01-06 14:39:09,DCWP,Consumer Complaint,Garage or Parking Lot,Bronx,10458.0,Closed,Phone,3
63620396,2025-01-03 10:45:27,2025-01-06 11:47:25,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10035.0,Closed,Phone,3
63620455,2025-01-03 19:32:06,2025-01-06 09:21:01,DCWP,Consumer Complaint,Mobile Food Vendor,Bronx,10467.0,Closed,Phone,2
63621182,2025-01-03 19:30:33,2025-02-05 04:02:57,DCWP,Consumer Complaint,Third-Party Food Delivery Service,Manhattan,10034.0,Closed,Online,32
63621204,2025-01-03 11:14:17,2025-02-05 04:02:57,DCWP,Consumer Complaint,Storage Warehouse,Brooklyn,11217.0,Closed,Phone,32
63621300,2025-01-03 21:42:24,2025-01-06 10:43:31,DCWP,Consumer Complaint,Supermarket or Grocery Store,Bronx,10459.0,Closed,Online,2
63621320,2025-01-03 10:41:55,2025-02-05 04:02:56,DCWP,Consumer Complaint,Garage or Parking Lot,Manhattan,10036.0,Closed,Online,32
63621344,2025-01-03 11:47:35,2025-02-05 04:02:55,DCWP,Consumer Complaint,Cell Phone Store,Brooklyn,11213.0,Closed,Phone,32
63621357,2025-01-03 17:47:29,2025-01-06 09:36:03,DCWP,Consumer Complaint,"Smoking, Cigar, or Vape Store",Manhattan,10001.0,Closed,Phone,2
63621794,2025-01-03 11:51:11,2025-01-06 10:14:28,DCWP,Consumer Complaint,Stoop Line Stand,Brooklyn,11201.0,Closed,Online,2
63622728,2025-01-04 10:15:13,2025-01-06 15:49:29,DCWP,Consumer Complaint,Garage or Parking Lot,Brooklyn,11231.0,Closed,Online,2
63622729,2025-01-04 23:14:27,2025-01-06 10:00:59,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63622738,2025-01-04 16:16:38,2025-01-06 12:19:09,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10017.0,Closed,Online,1
63624382,2025-01-04 14:41:33,2025-01-06 11:37:53,DCWP,Consumer Complaint,Supermarket or Grocery Store,Bronx,10451.0,Closed,Phone,1
63625091,2025-01-04 23:02:34,2025-01-06 09:57:56,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63625092,2025-01-04 19:43:02,2025-01-06 10:11:23,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63625097,2025-01-04 23:06:15,2025-01-06 12:03:35,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63625139,2025-01-04 18:14:20,2025-01-15 09:50:27,DCWP,Consumer Complaint,Used Car Dealer,Queens,11435.0,Closed,Online,10
63625140,2025-01-04 19:52:51,2025-01-06 09:51:34,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10010.0,Closed,Online,1
63625710,2025-01-04 15:01:07,2025-01-15 15:46:43,DCWP,Consumer Complaint,"Bodega, Deli, or Convenience Store",Queens,11102.0,Closed,Online,11
63625711,2025-01-04 15:35:50,2025-02-05 11:12:51,DCWP,Consumer Complaint,Garage or Parking Lot,Manhattan,10023.0,Closed,Online,31
63625800,2025-01-04 16:05:06,2025-02-05 04:02:59,DCWP,Consumer Complaint,Tow Truck Company,Queens,11429.0,Closed,Phone,31
63626567,2025-01-04 11:36:31,2025-01-06 10:36:43,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10029.0,Closed,Phone,1
63626568,2025-01-04 22:38:49,2025-01-06 11:37:53,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63626575,2025-01-04 09:24:09,2025-01-06 09:42:06,DCWP,Consumer Complaint,"Bodega, Deli, or Convenience Store",Brooklyn,11204.0,Closed,Online,2
63626576,2025-01-04 22:42:44,2025-01-06 10:39:44,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63626577,2025-01-04 13:19:23,2025-01-15 15:13:33,DCWP,Consumer Complaint,Laundromat,Brooklyn,11225.0,Closed,Phone,11
63626607,2025-01-04 22:18:10,2025-01-06 12:00:04,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63626660,2025-01-04 10:23:27,2025-01-06 12:12:36,DCWP,Consumer Complaint,Other Store (Non-Food),Queens,11693.0,Closed,Phone,2
63626661,2025-01-04 22:50:50,2025-01-06 12:16:07,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63626662,2025-01-04 22:14:04,2025-01-06 10:17:30,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63626663,2025-01-04 22:09:27,2025-01-06 09:54:54,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63627362,2025-01-04 20:22:47,2025-01-10 09:23:47,DCWP,Consumer Complaint,Tobacco Sales,Staten Island,10305.0,Closed,Online,5
63627571,2025-01-04 18:27:36,2025-02-05 04:02:56,DCWP,Consumer Complaint,"Barber Shop, Beauty Salon, or Nail Salon",Queens,11104.0,Closed,Online,31
63628195,2025-01-04 23:19:24,2025-01-06 10:00:59,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10002.0,Closed,Online,1
63628204,2025-01-04 21:59:42,2025-02-05 04:02:57,DCWP,Consumer Complaint,Restaurant,Brooklyn,11224.0,Closed,Phone,31
63629736,2025-01-04 20:04:25,2025-01-06 10:43:01,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63629737,2025-01-04 19:48:53,2025-01-06 16:50:27,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63629738,2025-01-04 20:02:20,2025-01-06 15:27:56,DCWP,Consumer Complaint,Online or Mail Order,Brooklyn,11238.0,Closed,Online,1
63629749,2025-01-04 22:58:31,2025-01-06 12:06:34,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63629750,2025-01-04 16:50:07,2025-01-06 11:10:46,DCWP,Consumer Complaint,Other Store (Non-Food),Brooklyn,11213.0,Closed,Online,1
63629751,2025-01-04 22:54:36,2025-01-06 10:04:42,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63629752,2025-01-04 13:21:45,2025-02-05 04:02:57,DCWP,Consumer Complaint,"Bodega, Deli, or Convenience Store",Bronx,10459.0,Closed,Online,31
63629753,2025-01-04 21:17:55,2025-01-06 10:08:23,DCWP,Consumer Complaint,Restaurant,Queens,11377.0,Closed,Phone,1
63629796,2025-01-04 21:10:10,2025-01-06 10:40:00,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63630447,2025-01-04 19:41:06,2025-02-05 04:02:55,DCWP,Consumer Complaint,Cell Phone Store,Bronx,10468.0,Closed,Phone,31
63631229,2025-01-04 23:58:20,2025-01-06 11:53:43,DCWP,Consumer Complaint,Supermarket or Grocery Store,Queens,11377.0,Closed,Phone,1
63631230,2025-01-04 16:47:50,2025-01-06 09:48:09,DCWP,Consumer Complaint,Other Store (Non-Food),Brooklyn,11213.0,Closed,Online,1
63631231,2025-01-04 23:27:09,2025-01-06 11:56:39,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10014.0,Closed,Online,1
63631250,2025-01-04 12:17:15,2025-03-20 10:31:47,DCWP,Consumer Complaint,Street Fair Vendor,Manhattan,10036.0,Closed,Online,74
63631251,2025-01-04 14:35:37,2025-02-05 04:02:58,DCWP,Consumer Complaint,Tow Truck Company,Queens,11423.0,Closed,Online,31
63631329,2025-01-04 11:31:38,2025-01-06 15:06:48,DCWP,Consumer Complaint,Other Store (Non-Food),Bronx,10454.0,Closed,Phone,2
63631959,2025-01-04 11:58:32,2025-01-06 12:09:34,DCWP,Consumer Complaint,Street Fair Vendor,Manhattan,10033.0,Closed,Phone,2
63632422,2025-01-04 18:18:44,2025-01-06 10:20:31,DCWP,Consumer Complaint,"Clothing, Shoe, or Accessories Store",Manhattan,10036.0,Closed,Phone,1
63632813,2025-01-04 23:10:39,2025-01-06 10:01:41,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10014.0,Closed,Online,1
63632820,2025-01-04 20:50:50,2025-01-06 15:21:55,DCWP,Consumer Complaint,Supermarket or Grocery Store,Manhattan,10065.0,Closed,Online,1
63632821,2025-01-04 23:23:15,2025-01-06 14:45:11,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10014.0,Closed,Online,1
63632933,2025-01-04 17:24:56,2025-01-15 14:48:54,DCWP,Consumer Complaint,"Clothing, Shoe, or Accessories Store",Brooklyn,11217.0,Closed,Online,10
63632934,2025-01-04 22:21:11,2025-01-06 12:19:08,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63632935,2025-01-04 22:05:32,2025-01-06 09:54:35,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10003.0,Closed,Online,1
63633515,2025-01-04 10:29:06,2025-01-06 15:31:11,DCWP,Consumer Complaint,Other Store (Non-Food),Brooklyn,11209.0,Closed,Phone,2
63633719,2025-01-04 18:06:34,2025-02-05 04:02:57,DCWP,Consumer Complaint,Cell Phone Store,Manhattan,10034.0,Closed,Phone,31
63633733,2025-01-04 19:05:04,2025-02-05 04:02:55,DCWP,Consumer Complaint,Storage Warehouse,Bronx,10453.0,Closed,Phone,31
63634312,2025-01-04 22:33:12,2025-01-06 14:23:01,DCWP,Consumer Complaint,Other Store (Non-Food),Manhattan,10011.0,Closed,Online,1
63634338,2025-01-04 13:40:32,2025-01-06 10:43:03,DCWP,Consumer Complaint,Car Wash,Queens,11355.0,Closed,Online,1
63634964,2025-01-05 19:21:14,2025-01-14 13:45:32,DCWP,Consumer Complaint,Garage or Parking Lot,Manhattan,10128.0,Closed,Online,8
63634989,2025-01-05 03:03:36,2025-02-05 04:02:58,DCWP,Consumer Complaint,Hotel or Motel,Bronx,10452.0,Closed,Online,31
63635047,2025-01-05 16:23:57,2025-01-15 11:04:28,DCWP,Consumer Complaint,"Bodega, Deli, or Convenience Store",Manhattan,10019.0,Closed,Online,9
63637757,2025-01-05 07:26:05,2025-01-07 11:46:36,DCWP,Consumer Complaint,Laundromat,Bronx,10470.0,Closed,Phone,2
63637760,2025-01-05 14:26:58,2025-02-05 04:02:57,DCWP,Consumer Complaint,"Bodega, Deli, or Convenience Store",Queens,11378.0,Closed,Phone,30
63637844,2025-01-05 04:14:57,2025-02-06 04:01:16,DCWP,Consumer Complaint,Tobacco Sales,Bronx,10455.0,Closed,Online,31
63637853,2025-01-05 16:31:21,2025-02-05 04:02:55,DCWP,Consumer Complaint,Wholesale Food Market,Brooklyn,11221.0,Closed,Phone,30
63638070,2025-01-05 22:46:07,2025-02-05 04:02:56,DCWP,Consumer Complaint,"Barber Shop, Beauty Salon, or Nail Salon",Queens,11419.0,Closed,Online,30
