Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63589493,2025-01-01 09:34:19,2025-01-02 13:12:40,TLC,Lost Property,Bag/Wallet,Manhattan,10012.0,Closed,Online,1
63589502,2025-01-01 18:16:37,2025-01-02 11:25:34,TLC,Lost Property,Bag/Wallet,Manhattan,10010.0,Closed,Online,0
63589857,2025-01-01 02:07:50,2025-03-21 07:55:15,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Manhattan,10002.0,Closed,Mobile,79
63590709,2025-01-01 21:33:47,2025-01-02 14:46:57,TLC,Lost Property,Electronics/Phones,Manhattan,10128.0,Closed,Phone,0
63590946,2025-01-01 21:41:21,2025-01-02 15:59:21,TLC,Lost Property,Bag/Wallet,Queens,11369.0,Closed,Phone,0
63591309,2025-01-01 21:28:45,2025-04-08 08:34:31,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,96
63591310,2025-01-01 16:04:39,2025-01-28 14:19:28,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11249.0,Closed,Online,26
63591860,2025-01-01 13:27:08,2025-05-15 08:56:51,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10011.0,Closed,Online,133
63591871,2025-01-01 11:15:52,2025-03-21 08:03:51,TLC,For Hire Vehicle Complaint,Driver Complaint - Passenger,Manhattan,10029.0,Closed,Phone,78
63591881,2025-01-01 10:05:02,2025-01-02 13:14:37,TLC,Lost Property,Bag/Wallet,Manhattan,10014.0,Closed,Phone,1
63591981,2025-01-01 19:10:15,2025-01-02 08:50:52,TLC,Lost Property,Other,Queens,11430.0,Closed,Phone,0
63592049,2025-01-01 02:02:52,2025-02-18 10:50:00,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11102.0,Closed,Phone,48
63592050,2025-01-01 11:22:34,2025-10-24 12:52:37,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10007.0,Closed,Online,296
63592432,2025-01-01 12:21:33,2025-05-30 06:53:36,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10019.0,Closed,Online,148
63592433,2025-01-01 19:03:03,2025-01-17 13:21:42,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,15
63592836,2025-01-01 18:03:26,2025-04-23 08:10:23,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10017.0,Closed,Phone,111
63593176,2025-01-01 14:02:47,2025-05-05 12:10:20,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,123
63593198,2025-01-01 01:59:12,2025-01-02 13:03:53,TLC,Lost Property,Bag/Wallet,Manhattan,10011.0,Closed,Online,1
63593205,2025-01-01 12:53:49,2025-01-02 15:12:28,TLC,Lost Property,Bag/Wallet,Manhattan,10003.0,Closed,Online,1
63593206,2025-01-01 11:36:00,2025-01-02 15:06:05,TLC,Lost Property,Electronics/Phones,Manhattan,10003.0,Closed,Online,1
63593265,2025-01-01 12:23:19,2025-03-21 08:06:41,TLC,Taxi Complaint,Driver Complaint - Passenger,Brooklyn,11238.0,Closed,Online,78
63593271,2025-01-01 18:09:45,2025-01-02 11:27:46,TLC,Lost Property,Bag/Wallet,Manhattan,10065.0,Closed,Online,0
63593294,2025-01-01 09:14:03,2025-01-02 13:09:18,TLC,Lost Property,Electronics/Phones,Manhattan,10036.0,Closed,Phone,1
63593403,2025-01-01 15:59:46,2025-02-18 13:57:00,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10009.0,Closed,Online,47
63593605,2025-01-01 10:06:31,2025-03-28 07:04:19,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,85
63593606,2025-01-01 13:40:36,2025-03-04 09:38:36,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,61
63593615,2025-01-01 16:05:19,2025-03-28 07:03:29,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,85
63593709,2025-01-01 02:45:55,2025-03-21 08:00:50,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Brooklyn,11232.0,Closed,Mobile,79
63594371,2025-01-01 02:37:22,2025-03-21 07:57:26,TLC,Taxi Complaint,Driver Complaint - Passenger,Brooklyn,11201.0,Closed,Phone,79
63594380,2025-01-01 20:12:56,2025-04-09 07:41:19,TLC,Taxi Complaint,Driver Complaint - Passenger,Brooklyn,11222.0,Closed,Online,97
63594553,2025-01-01 17:15:02,2025-03-21 08:09:00,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,78
63595552,2025-01-02 12:45:02,2025-01-02 12:50:13,TLC,Lost Property,Electronics/Phones,Manhattan,10111.0,Closed,Unknown,0
63595683,2025-01-02 13:04:10,2025-03-21 10:36:02,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11219.0,Closed,Phone,77
63595848,2025-01-02 12:12:40,2025-03-04 09:40:08,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,60
63595857,2025-01-02 12:21:42,2025-03-14 10:33:56,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10075.0,Closed,Online,70
63595858,2025-01-02 08:30:36,2025-03-21 08:23:43,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Bronx,10461.0,Closed,Phone,77
63595859,2025-01-02 14:21:17,2025-02-18 13:54:32,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,46
63595863,2025-01-02 11:59:02,2025-04-29 09:35:53,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,116
63596087,2025-01-02 04:42:00,2025-03-21 08:16:50,TLC,For Hire Vehicle Complaint,Driver Complaint - Passenger,Brooklyn,11203.0,Closed,Phone,78
63596194,2025-01-02 11:48:31,2025-06-03 13:09:25,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10036.0,Closed,Mobile,152
63596200,2025-01-02 14:45:21,2025-03-28 07:01:32,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,84
63596269,2025-01-02 17:30:12,2025-01-19 10:00:18,TLC,Taxi Complaint,Vehicle Complaint,Bronx,10452.0,Closed,Online,16
63596775,2025-01-02 21:17:04,2025-01-03 11:22:55,TLC,Lost Property,Bag/Wallet,Manhattan,10018.0,Closed,Phone,0
63597099,2025-01-02 11:00:12,2025-04-23 08:12:11,TLC,For Hire Vehicle Complaint,Car Service Company Complaint,Bronx,10451.0,Closed,Online,110
63597416,2025-01-02 09:40:50,2025-01-02 09:43:11,TLC,Lost Property,Electronics/Phones,Manhattan,10009.0,Closed,Unknown,0
63598074,2025-01-02 22:21:00,2025-03-06 07:54:44,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10002.0,Closed,Online,62
63598084,2025-01-02 15:05:49,2025-02-03 12:30:30,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,31
63598086,2025-01-02 12:16:17,2025-02-18 13:56:27,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10065.0,Closed,Online,47
63598092,2025-01-02 21:42:58,2025-03-13 11:28:39,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Queens,11420.0,Closed,Online,69
63598093,2025-01-02 13:54:21,2025-03-07 13:02:20,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10017.0,Closed,Online,63
63598102,2025-01-02 15:31:38,2025-07-03 10:12:23,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,181
63598103,2025-01-02 12:05:17,2025-03-28 07:02:57,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10028.0,Closed,Online,84
63598110,2025-01-02 08:57:58,2025-04-11 08:37:26,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10023.0,Closed,Phone,98
63598113,2025-01-02 13:00:56,2025-03-21 10:31:59,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10001.0,Closed,Phone,77
63598133,2025-01-02 12:08:27,2025-02-20 08:57:55,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10022.0,Closed,Online,48
63598134,2025-01-02 12:06:34,2025-03-28 07:02:40,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10021.0,Closed,Online,84
63598135,2025-01-02 22:18:58,2025-02-20 09:06:57,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,48
63598136,2025-01-02 22:18:17,2025-03-27 15:24:55,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,83
63598142,2025-01-02 11:25:41,2025-05-30 06:53:20,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11231.0,Closed,Online,147
63598203,2025-01-02 12:53:16,2025-03-21 10:29:19,TLC,For Hire Vehicle Complaint,Car Service Company Complaint,Brooklyn,11233.0,Closed,Phone,77
63598211,2025-01-02 17:44:52,2025-01-03 15:06:19,TLC,Lost Property,Electronics/Phones,Manhattan,10003.0,Closed,Online,0
63598676,2025-01-02 13:21:03,2025-01-19 11:32:59,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Queens,11101.0,Closed,Mobile,16
63599195,2025-01-02 15:32:20,2025-04-09 07:40:11,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Manhattan,10282.0,Closed,Online,96
63599218,2025-01-02 15:39:24,2025-02-19 11:24:01,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Manhattan,10011.0,Closed,Online,47
63599557,2025-01-02 12:22:58,2025-01-02 12:28:03,TLC,Lost Property,Bag/Wallet,Manhattan,10014.0,Closed,Unknown,0
63599914,2025-01-02 12:18:20,2025-03-28 07:02:05,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10021.0,Closed,Online,84
63599917,2025-01-02 18:12:39,2025-05-09 16:17:48,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10019.0,Closed,Phone,126
63599925,2025-01-02 19:47:24,2025-03-21 10:40:58,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Phone,77
63599930,2025-01-02 14:16:35,2025-04-10 10:24:55,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,97
63599955,2025-01-02 12:35:02,2025-05-05 12:13:29,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11369.0,Closed,Phone,122
63599957,2025-01-02 22:13:16,2025-02-03 13:42:51,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,31
63599963,2025-01-02 12:19:59,2025-02-18 13:56:13,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10075.0,Closed,Online,47
63599982,2025-01-02 19:03:48,2025-01-03 11:08:34,TLC,Lost Property,Bag/Wallet,Manhattan,10021.0,Closed,Phone,0
63599988,2025-01-02 15:37:22,2025-08-21 08:33:39,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,230
63599989,2025-01-02 14:47:06,2025-03-28 07:01:16,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,84
63599990,2025-01-02 11:56:20,2025-04-10 10:25:17,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10028.0,Closed,Online,97
63600076,2025-01-02 15:53:46,2025-01-03 14:56:10,TLC,Lost Property,Other,Manhattan,10017.0,Closed,Unknown,0
63601120,2025-01-02 12:24:34,2025-07-21 10:20:37,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10036.0,Closed,Online,199
63601776,2025-01-02 13:02:02,2025-03-21 10:33:50,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11222.0,Closed,Mobile,77
63601777,2025-01-02 13:59:44,2025-01-03 09:02:00,TLC,Lost Property,Electronics/Phones,Manhattan,10036.0,Closed,Online,0
63601812,2025-01-02 09:09:42,2025-01-02 09:17:58,TLC,Lost Property,Clothing/Glasses,Queens,11430.0,Closed,Unknown,0
63601838,2025-01-02 14:58:20,2025-02-20 09:03:39,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,48
63601839,2025-01-02 22:10:55,2025-03-21 13:18:01,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,77
63601866,2025-01-02 22:13:56,2025-02-03 13:44:31,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,31
63601872,2025-01-02 14:15:18,2025-02-18 13:55:40,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10027.0,Closed,Online,46
63601874,2025-01-02 11:40:32,2025-02-05 08:15:32,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Queens,11432.0,Closed,Phone,33
63601875,2025-01-02 11:57:35,2025-01-09 08:01:28,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10028.0,Closed,Online,6
63601955,2025-01-02 15:28:09,2025-01-29 08:15:10,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,26
63601956,2025-01-02 14:24:22,2025-04-10 10:24:39,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,97
63601970,2025-01-02 13:07:31,2025-04-18 08:34:18,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10019.0,Closed,Online,105
63602595,2025-01-02 18:52:55,2025-01-22 07:34:43,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10016.0,Closed,Phone,19
63602745,2025-01-02 17:56:38,2025-01-19 10:03:06,TLC,For Hire Vehicle Complaint,Car Service Company Complaint,Brooklyn,11228.0,Closed,Phone,16
63602985,2025-01-02 15:25:23,2025-01-02 15:28:22,TLC,Lost Property,Bag/Wallet,Manhattan,10036.0,Closed,Unknown,0
63603195,2025-01-02 13:23:56,2025-01-02 13:26:26,TLC,Lost Property,Bag/Wallet,Brooklyn,11201.0,Closed,Unknown,0
63603505,2025-01-02 09:57:02,2025-03-21 08:25:15,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Mobile,77
63603633,2025-01-02 11:07:21,2025-03-06 07:51:25,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Phone,62
63603646,2025-01-02 22:16:03,2025-03-27 15:25:32,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,83
63603650,2025-01-02 07:28:57,2025-03-21 08:20:00,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,78
63603685,2025-01-02 15:01:02,2025-04-09 07:40:45,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,96
63603686,2025-01-02 14:59:34,2025-01-19 09:18:02,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,16
63603696,2025-01-02 14:22:17,2025-02-20 09:01:41,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10029.0,Closed,Online,48
63603720,2025-01-02 15:36:00,2025-03-27 15:28:40,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10011.0,Closed,Online,83
63603721,2025-01-02 15:09:03,2025-02-20 09:05:16,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,48
63603724,2025-01-02 22:21:41,2025-02-03 13:46:14,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,31
63603728,2025-01-02 22:15:23,2025-03-27 15:25:50,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,83
63604670,2025-01-02 14:47:43,2025-01-03 10:04:57,TLC,Lost Property,Electronics/Phones,Manhattan,10013.0,Closed,Online,0
63604719,2025-01-02 16:44:24,2025-03-06 07:53:02,TLC,Taxi Complaint,Driver Complaint - Passenger,Brooklyn,11211.0,Closed,Phone,62
63604830,2025-01-02 14:30:02,2025-01-02 14:31:16,TLC,Lost Property,Electronics/Phones,Manhattan,10001.0,Closed,Unknown,0
63604831,2025-01-02 08:12:42,2025-01-02 09:07:46,TLC,Lost Property,Electronics/Phones,Manhattan,10018.0,Closed,Unknown,0
63605050,2025-01-02 09:35:08,2025-01-02 09:40:32,TLC,Lost Property,Bag/Wallet,Manhattan,10036.0,Closed,Unknown,0
63605215,2025-01-02 08:25:06,2025-01-02 12:50:40,TLC,Lost Property,Other,Manhattan,10019.0,Closed,Unknown,0
63605365,2025-01-02 17:22:33,2025-03-27 15:28:25,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10036.0,Closed,Mobile,83
63605518,2025-01-02 22:22:21,2025-02-03 13:47:52,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,31
63605521,2025-01-02 15:27:15,2025-04-09 07:40:29,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11201.0,Closed,Online,96
63605523,2025-01-02 12:09:13,2025-03-28 07:02:20,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10010.0,Closed,Online,84
63605525,2025-01-02 22:19:40,2025-03-27 15:24:05,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,83
63605599,2025-01-02 14:05:55,2025-02-27 10:53:12,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10011.0,Closed,Online,55
63605639,2025-01-02 15:35:08,2025-02-03 13:40:55,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11215.0,Closed,Online,31
63605658,2025-01-02 19:01:48,2025-03-21 10:38:01,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10121.0,Closed,Online,77
63605700,2025-01-02 20:49:11,2025-05-09 16:17:29,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Phone,126
63605919,2025-01-02 17:57:26,2025-01-03 15:17:04,TLC,Lost Property,Other,Manhattan,10021.0,Closed,Online,0
63606629,2025-01-02 14:59:45,2025-01-03 14:46:22,TLC,Lost Property,Clothing/Glasses,Manhattan,10019.0,Closed,Unknown,0
63606914,2025-01-02 08:37:38,2025-04-22 14:34:11,TLC,For Hire Vehicle Complaint,Driver Complaint - Passenger,Manhattan,10022.0,Closed,Online,110
63607012,2025-01-02 09:25:40,2025-01-02 12:54:55,TLC,Lost Property,Bag/Wallet,Manhattan,10019.0,Closed,Unknown,0
63607231,2025-01-02 15:08:29,2025-01-03 10:25:09,TLC,Lost Property,Bag/Wallet,Manhattan,10001.0,Closed,Unknown,0
63607286,2025-01-03 00:30:24,2025-06-03 13:11:41,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Bronx,10461.0,Closed,Mobile,151
63607470,2025-01-02 14:04:52,2025-03-28 07:01:48,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10014.0,Closed,Online,84
63607491,2025-01-02 14:07:46,2025-03-26 14:50:07,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,83
63607539,2025-01-02 15:11:57,2025-07-21 08:32:17,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,199
63607540,2025-01-02 22:16:45,2025-03-27 15:25:12,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,83
63607543,2025-01-02 12:14:57,2025-06-17 12:02:30,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10016.0,Closed,Online,165
63607631,2025-01-02 14:12:26,2025-02-18 13:55:55,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10031.0,Closed,Online,46
63608420,2025-01-02 17:22:56,2025-03-11 08:31:49,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Queens,11369.0,Closed,Phone,67
63608516,2025-01-02 18:26:02,2025-04-16 11:17:00,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Queens,11378.0,Closed,Online,103
63608842,2025-01-02 22:10:10,2025-03-27 15:27:52,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,83
63609169,2025-01-02 12:11:37,2025-02-20 08:59:56,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,48
63609170,2025-01-02 14:18:57,2025-04-09 07:41:00,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10035.0,Closed,Online,96
63609303,2025-01-02 18:02:06,2025-03-27 15:28:09,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10002.0,Closed,Mobile,83
63609629,2025-01-02 22:12:33,2025-03-27 15:26:15,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10012.0,Closed,Online,83
63609630,2025-01-02 15:03:00,2025-03-27 15:28:56,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10027.0,Closed,Online,84
63609640,2025-01-02 14:31:49,2025-05-20 19:06:02,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,138
63610558,2025-01-03 19:36:51,2025-06-18 11:21:12,TLC,Taxi Complaint,Driver Complaint - Passenger,Manhattan,10023.0,Closed,Mobile,165
63610702,2025-01-03 22:37:22,2025-03-21 11:15:32,TLC,Taxi Complaint,Driver Complaint - Passenger,Queens,11370.0,Closed,Online,76
63610740,2025-01-03 23:22:08,2025-01-06 12:53:42,TLC,Lost Property,Bag/Wallet,Manhattan,10012.0,Closed,Phone,2
63610756,2025-01-03 15:16:48,2025-03-21 10:56:00,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Queens,11106.0,Closed,Mobile,76
63610757,2025-01-03 16:40:32,2025-03-21 11:03:13,TLC,For Hire Vehicle Complaint,Driver Complaint - Passenger,Queens,11434.0,Closed,Phone,76
63610780,2025-01-03 11:05:48,2025-02-18 10:57:18,TLC,For Hire Vehicle Complaint,Driver Complaint - Passenger,Queens,11430.0,Closed,Online,45
63610787,2025-01-03 18:13:35,2025-01-06 15:41:04,TLC,Lost Property,Bag/Wallet,Queens,11375.0,Closed,Phone,2
63610903,2025-01-03 15:40:28,2025-03-21 10:58:29,TLC,Taxi Complaint,Driver Complaint - Non Passenger,Manhattan,10029.0,Closed,Phone,76
63610937,2025-01-03 13:38:10,2025-01-24 10:29:12,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11231.0,Closed,Online,20
63610963,2025-01-03 18:11:44,2025-03-27 15:17:27,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Brooklyn,11217.0,Closed,Online,82
63610964,2025-01-03 17:03:46,2025-03-27 15:22:58,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10010.0,Closed,Online,82
63610965,2025-01-03 08:57:57,2025-03-27 15:23:45,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Bronx,10456.0,Closed,Online,83
63610970,2025-01-03 17:06:33,2025-02-03 13:54:15,TLC,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Manhattan,10003.0,Closed,Online,30
