Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63587067,2025-01-01 22:34:16,2025-01-11 07:59:29,DOHMH,Food Establishment,Letter Grading,Brooklyn,11220.0,Closed,Online,9
63587068,2025-01-01 10:24:52,2025-02-09 09:09:09,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10011.0,Closed,Phone,38
63587830,2025-01-01 19:54:46,2025-03-02 20:18:39,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Queens,11419.0,Closed,Online,60
63587870,2025-01-01 14:45:51,2025-03-02 15:03:30,DOHMH,Food Establishment,Food Contaminated,Brooklyn,11231.0,Closed,Online,60
63587883,2025-01-01 11:08:57,2025-02-16 03:50:37,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11238.0,Closed,Online,45
63588120,2025-01-01 21:40:35,2025-01-02 07:31:48,DOHMH,Rodent,Rat Sighting,Manhattan,10032.0,Closed,Online,0
63588121,2025-01-01 09:12:23,2025-01-02 07:18:49,DOHMH,Rodent,Signs of Rodents,Manhattan,10035.0,Closed,Mobile,0
63588122,2025-01-01 08:59:42,2025-01-02 07:18:49,DOHMH,Rodent,Signs of Rodents,Manhattan,10035.0,Closed,Mobile,0
63588173,2025-01-01 13:03:16,2025-02-12 11:33:24,DOHMH,Indoor Sewage,Sewage Leak,Brooklyn,11212.0,Closed,Phone,41
63588175,2025-01-01 07:43:46,2025-01-01 07:43:46,DOHMH,Rodent,Signs of Rodents,Queens,11385.0,Closed,Mobile,0
63588196,2025-01-01 20:50:13,2025-03-02 21:11:20,DOHMH,Food Establishment,Rodents/Insects/Garbage,Queens,11428.0,Closed,Online,60
63588197,2025-01-01 15:26:53,2025-01-11 06:45:05,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10036.0,Closed,Online,9
63588201,2025-01-01 21:20:20,2025-03-02 21:39:49,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10024.0,Closed,Mobile,60
63588416,2025-01-01 19:35:32,2025-01-11 17:03:54,DOHMH,Mobile Food Vendor,Equipment,Brooklyn,11214.0,Closed,Mobile,9
63588448,2025-01-01 21:47:20,2025-01-06 10:53:47,DOHMH,Rodent,Mouse Sighting,Brooklyn,11225.0,Closed,Mobile,4
63588449,2025-01-01 22:54:49,2025-01-01 22:54:49,DOHMH,Rodent,Condition Attracting Rodents,Queens,11363.0,Closed,Online,0
63588450,2025-01-01 12:20:45,2025-01-01 12:20:45,DOHMH,Rodent,Rat Sighting,Staten Island,10314.0,Closed,Mobile,0
63588451,2025-01-01 17:27:26,2025-01-01 17:27:26,DOHMH,Rodent,Rat Sighting,Manhattan,10021.0,Closed,Phone,0
63588452,2025-01-01 21:00:41,2025-01-01 21:00:41,DOHMH,Rodent,Rat Sighting,Brooklyn,11226.0,Closed,Online,0
63588826,2025-01-01 19:41:41,2025-01-02 09:50:45,DOHMH,Indoor Air Quality,Sewage Odor,Queens,11419.0,Closed,Online,0
63588991,2025-01-01 11:32:09,2025-01-10 22:58:45,DOHMH,Mobile Food Vendor,Food Source/Protection,Manhattan,10025.0,Closed,Online,9
63589052,2025-01-01 11:44:34,2025-03-02 11:52:32,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11217.0,Closed,Phone,60
63589348,2025-01-01 18:49:27,2025-01-02 08:59:43,DOHMH,Indoor Air Quality,Dust from Construction,Bronx,10454.0,Closed,Phone,0
63589349,2025-01-01 21:00:07,2025-01-02 08:56:26,DOHMH,Indoor Air Quality,Other (Explain Below),Manhattan,10044.0,Closed,Phone,0
63589350,2025-01-01 12:56:02,2025-01-01 12:56:02,DOHMH,Rodent,Rat Sighting,Staten Island,10314.0,Closed,Mobile,0
63589352,2025-01-01 17:37:43,2025-01-30 16:18:32,DOHMH,Rodent,Signs of Rodents,Brooklyn,11238.0,Closed,Mobile,28
63589353,2025-01-01 14:24:52,2025-01-02 10:36:46,DOHMH,Rodent,Signs of Rodents,Brooklyn,11206.0,Closed,Phone,0
63589459,2025-01-01 13:19:34,2025-01-01 13:19:34,DOHMH,Rodent,Mouse Sighting,Queens,11370.0,Closed,Phone,0
63589467,2025-01-01 12:33:03,2025-01-01 12:33:03,DOHMH,Rodent,Rat Sighting,Brooklyn,11233.0,Closed,Online,0
63589471,2025-01-01 10:18:27,2025-03-02 10:41:06,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10019.0,Closed,Mobile,60
63589481,2025-01-01 14:12:29,2025-01-10 21:34:41,DOHMH,Food Establishment,Pet/Animal,Manhattan,10036.0,Closed,Mobile,9
63589482,2025-01-01 09:14:56,2025-01-10 21:23:42,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10069.0,Closed,Mobile,9
63589722,2025-01-01 19:34:20,2025-01-11 17:03:53,DOHMH,Mobile Food Vendor,Food Worker Activity,Brooklyn,11214.0,Closed,Mobile,9
63589724,2025-01-01 15:06:08,2025-01-01 15:06:08,DOHMH,Rodent,Rat Sighting,Brooklyn,11211.0,Closed,Mobile,0
63589725,2025-01-01 10:46:56,2025-01-03 15:50:00,DOHMH,Rodent,Signs of Rodents,Queens,11372.0,Closed,Mobile,2
63589727,2025-01-01 07:38:53,2025-01-03 11:15:55,DOHMH,Unsanitary Pigeon Condition,Pigeon Waste,Manhattan,10028.0,Closed,Online,2
63590119,2025-01-01 16:10:01,2025-01-02 09:40:47,DOHMH,Indoor Air Quality,Sewage Odor,Queens,11357.0,Closed,Phone,0
63590180,2025-01-01 09:11:09,2025-01-01 17:08:17,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Manhattan,10069.0,Closed,Phone,0
63590268,2025-01-01 12:47:27,2025-03-02 12:53:07,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10030.0,Closed,Online,60
63590310,2025-01-01 16:33:57,2025-01-10 19:44:50,DOHMH,Day Care,Day Care Facility,Brooklyn,11235.0,Closed,Phone,9
63590332,2025-01-01 11:02:54,2025-02-16 03:50:36,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11238.0,Closed,Online,45
63590649,2025-01-01 16:20:33,2025-01-03 13:54:47,DOHMH,Indoor Sewage,Sewage Leak,Queens,11357.0,Closed,Phone,1
63590651,2025-01-01 15:29:51,2025-01-01 15:29:51,DOHMH,Rodent,Rat Sighting,Manhattan,10028.0,Closed,Mobile,0
63590654,2025-01-01 08:57:37,2025-01-25 08:39:31,DOHMH,Food Establishment,Rodents/Insects/Garbage,Staten Island,10314.0,Closed,Online,23
63590679,2025-01-01 06:09:21,2025-01-06 14:33:52,DOHMH,Rodent,Rat Sighting,Brooklyn,11218.0,Closed,Mobile,5
63590680,2025-01-01 08:47:34,2025-01-02 07:18:49,DOHMH,Rodent,Signs of Rodents,Manhattan,10035.0,Closed,Mobile,0
63590794,2025-01-01 15:28:07,2025-01-01 15:28:07,DOHMH,Rodent,Condition Attracting Rodents,Queens,11691.0,Closed,Mobile,0
63590795,2025-01-01 23:33:06,2025-01-02 07:36:33,DOHMH,Rodent,Rat Sighting,Manhattan,10026.0,Closed,Online,0
63590796,2025-01-01 17:40:18,2025-01-01 17:40:18,DOHMH,Rodent,Signs of Rodents,Brooklyn,11238.0,Closed,Mobile,0
63590797,2025-01-01 13:38:07,2025-01-02 09:53:06,DOHMH,Unsanitary Pigeon Condition,Pigeon Odor,Manhattan,10009.0,Closed,Online,0
63590798,2025-01-01 15:37:03,2025-01-11 06:55:43,DOHMH,Food Establishment,Rodents/Insects/Garbage,Queens,11355.0,Closed,Mobile,9
63590947,2025-01-01 18:10:39,2025-01-02 10:39:07,DOHMH,Rodent,Rat Sighting,Brooklyn,11215.0,Closed,Phone,0
63591511,2025-01-01 16:59:35,2025-02-10 15:19:22,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10035.0,Closed,Online,39
63591592,2025-01-01 10:40:37,2025-02-04 07:53:55,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10011.0,Closed,Phone,33
63591859,2025-01-01 08:41:54,2025-01-02 07:18:49,DOHMH,Rodent,Signs of Rodents,Manhattan,10035.0,Closed,Mobile,0
63591910,2025-01-01 18:34:48,2025-03-02 18:45:12,DOHMH,Mobile Food Vendor,Insects / Pests,Bronx,10468.0,Closed,Online,60
63591979,2025-01-01 19:31:37,2025-01-11 17:03:55,DOHMH,Mobile Food Vendor,Insects / Pests,Brooklyn,11214.0,Closed,Mobile,9
63591983,2025-01-01 22:06:46,2025-01-01 22:06:46,DOHMH,Rodent,Rat Sighting,Bronx,10453.0,Closed,Phone,0
63592014,2025-01-01 11:51:46,2025-01-01 11:51:46,DOHMH,Unsanitary Animal Pvt Property,Dog,Staten Island,10314.0,Closed,Phone,0
63592033,2025-01-01 17:30:21,2025-01-15 11:11:31,DOHMH,Indoor Sewage,Sewage Leak,Bronx,10455.0,Closed,Online,13
63592048,2025-01-01 11:18:05,2025-01-02 10:30:19,DOHMH,Rodent,Signs of Rodents,Brooklyn,11207.0,Closed,Mobile,0
63593174,2025-01-01 15:30:35,2025-01-01 15:30:35,DOHMH,Rodent,Rat Sighting,Manhattan,10028.0,Closed,Mobile,0
63593175,2025-01-01 01:56:34,2025-01-02 07:54:32,DOHMH,Rodent,Rat Sighting,Bronx,10468.0,Closed,Online,1
63593180,2025-01-01 18:52:47,2025-03-02 19:13:52,DOHMH,Mobile Food Vendor,Insects / Pests,Bronx,10468.0,Closed,Online,60
63593181,2025-01-01 15:04:21,2025-01-01 15:04:21,DOHMH,Rodent,Condition Attracting Rodents,Queens,11358.0,Closed,Online,0
63593182,2025-01-01 10:39:20,2025-01-01 10:39:20,DOHMH,Rodent,Rat Sighting,Manhattan,10025.0,Closed,Phone,0
63593183,2025-01-01 22:26:08,2025-03-02 22:28:57,DOHMH,Food Establishment,Letter Grading,Manhattan,10023.0,Closed,Online,60
63593207,2025-01-01 20:28:06,2025-01-11 18:13:18,DOHMH,Mobile Food Vendor,Smoke/Odor,Manhattan,10036.0,Closed,Mobile,9
63593252,2025-01-01 15:11:40,2025-01-01 15:11:40,DOHMH,Rodent,Rat Sighting,Manhattan,10031.0,Closed,Online,0
63593264,2025-01-01 21:44:20,2025-01-02 07:26:42,DOHMH,Rodent,Rat Sighting,Manhattan,10032.0,Closed,Online,0
63593266,2025-01-01 16:07:02,2025-01-10 22:40:40,DOHMH,Food Establishment,Rodents/Insects/Garbage,Bronx,10458.0,Closed,Phone,9
63593295,2025-01-01 19:28:00,2025-01-11 17:03:51,DOHMH,Mobile Food Vendor,Food Source/Protection,Brooklyn,11214.0,Closed,Mobile,9
63593298,2025-01-02 00:12:19,2025-01-10 22:23:31,DOHMH,Mobile Food Vendor,Equipment,Manhattan,10036.0,Closed,Mobile,8
63593299,2025-01-01 09:55:35,2025-01-03 15:47:23,DOHMH,Rodent,Rat Sighting,Queens,11104.0,Closed,Phone,2
63593300,2025-01-01 14:03:06,2025-01-01 14:03:06,DOHMH,Rodent,Signs of Rodents,Staten Island,10312.0,Closed,Phone,0
63593301,2025-01-01 20:46:39,2025-01-01 20:46:39,DOHMH,Rodent,Signs of Rodents,Manhattan,10128.0,Closed,Mobile,0
63593313,2025-01-01 13:11:44,2025-02-23 14:03:57,DOHMH,Food Establishment,Food Contains Foreign Object,Brooklyn,11201.0,Closed,Online,53
63593358,2025-01-01 17:22:13,2025-01-11 05:27:44,DOHMH,Mobile Food Vendor,Smoke/Odor,Manhattan,10036.0,Closed,Mobile,9
63594022,2025-01-01 10:57:01,2025-02-11 09:53:39,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10011.0,Closed,Online,40
63594042,2025-01-01 13:04:29,2025-01-01 16:59:41,DOHMH,Indoor Air Quality,Ventilation,Brooklyn,11232.0,Closed,Online,0
63594150,2025-01-01 10:30:49,2025-02-13 16:53:24,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10011.0,Closed,Phone,43
63594166,2025-01-01 18:38:10,2025-02-03 16:21:49,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11217.0,Closed,Online,32
63594354,2025-01-02 00:09:58,2025-01-10 22:22:42,DOHMH,Mobile Food Vendor,Equipment,Manhattan,10036.0,Closed,Mobile,8
63594363,2025-01-01 09:13:21,2025-01-02 07:11:33,DOHMH,Rodent,Rat Sighting,Manhattan,10069.0,Closed,Mobile,0
63594364,2025-01-01 14:00:45,2025-01-01 14:00:45,DOHMH,Rodent,Rat Sighting,Brooklyn,11226.0,Closed,Phone,0
63594365,2025-01-01 11:47:46,2025-01-03 15:51:46,DOHMH,Rodent,Rat Sighting,Queens,11354.0,Closed,Phone,2
63594369,2025-01-01 21:59:40,2025-01-02 09:53:21,DOHMH,Indoor Air Quality,Other (Explain Below),Manhattan,10016.0,Closed,Online,0
63594370,2025-01-01 22:34:03,2025-01-01 22:34:03,DOHMH,Rodent,Rat Sighting,Bronx,10472.0,Closed,Phone,0
63594379,2025-01-01 09:04:34,2025-01-02 07:18:49,DOHMH,Rodent,Signs of Rodents,Manhattan,10035.0,Closed,Mobile,0
63594382,2025-01-01 14:51:46,2025-01-10 21:32:08,DOHMH,Food Establishment,Pet/Animal,Manhattan,10019.0,Closed,Mobile,9
63594552,2025-01-01 20:47:34,2025-01-01 20:47:34,DOHMH,Rodent,Rat Sighting,Manhattan,10025.0,Closed,Online,0
63594554,2025-01-01 21:35:17,2025-01-03 09:45:38,DOHMH,Unsanitary Animal Pvt Property,Dog,Bronx,10455.0,Closed,Online,1
63594581,2025-01-01 09:38:13,2025-01-01 09:38:13,DOHMH,Rodent,Rat Sighting,Bronx,10466.0,Closed,Online,0
63594583,2025-01-02 00:02:16,2025-01-03 15:58:22,DOHMH,Unsanitary Animal Pvt Property,Dog,Queens,11379.0,Closed,Online,1
63594584,2025-01-01 14:57:14,2025-03-02 15:03:32,DOHMH,Food Establishment,Allergy Information,Brooklyn,11231.0,Closed,Phone,60
63594586,2025-01-01 10:50:33,2025-03-02 11:12:43,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10011.0,Closed,Online,60
63595219,2025-01-01 13:10:30,2025-03-02 13:17:22,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11234.0,Closed,Online,60
63595370,2025-01-01 22:02:09,2025-03-02 22:23:06,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10032.0,Closed,Online,60
63595640,2025-01-02 10:57:21,2025-02-04 11:54:49,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10044.0,Closed,Online,33
63595641,2025-01-02 09:20:41,2025-03-03 09:49:51,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Bronx,10473.0,Closed,Online,60
63595655,2025-01-02 10:51:04,2025-01-03 09:47:45,DOHMH,Rodent,Rat Sighting,Bronx,10456.0,Closed,Phone,0
63595666,2025-01-02 19:47:30,2025-03-03 19:55:29,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Brooklyn,11211.0,Closed,Phone,60
63595903,2025-01-02 20:30:26,2025-01-03 09:17:32,DOHMH,Indoor Air Quality,Ventilation,Queens,11355.0,Closed,Phone,0
63595904,2025-01-03 00:40:41,2025-01-03 07:37:58,DOHMH,Rodent,Rat Sighting,Manhattan,10032.0,Closed,Mobile,0
63595905,2025-01-02 16:06:38,2025-01-05 18:27:22,DOHMH,Rodent,Rat Sighting,Brooklyn,11210.0,Closed,Phone,3
63596040,2025-01-02 02:26:24,2025-01-02 09:05:38,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Bronx,10469.0,Closed,Phone,0
63596041,2025-01-02 07:57:29,2025-01-02 07:57:29,DOHMH,Rodent,Condition Attracting Rodents,Manhattan,10034.0,Closed,Phone,0
63596042,2025-01-02 16:11:38,2025-01-03 16:04:30,DOHMH,Unsanitary Pigeon Condition,Pigeon Waste,Queens,11417.0,Closed,Online,0
63596056,2025-01-02 22:16:13,2025-01-03 09:27:17,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Bronx,10462.0,Closed,Online,0
63596080,2025-01-02 12:42:28,2025-01-02 15:26:12,DOHMH,Mold,Public Complaint - Comm Location,Brooklyn,11217.0,Closed,Phone,0
63596088,2025-01-02 13:40:56,2025-01-03 09:29:03,DOHMH,Drinking Water,Illness Caused by Drinking Water,Queens,11385.0,Closed,Online,0
63596089,2025-01-02 21:08:35,2025-01-07 14:48:44,DOHMH,Radioactive Material,Contamination Risk,Brooklyn,11213.0,Closed,Phone,4
63596095,2025-01-02 07:26:16,2025-01-02 09:57:53,DOHMH,Mold,Public Complaint - Comm Location,Staten Island,10312.0,Closed,Online,0
63596101,2025-01-02 12:48:59,2025-01-02 12:48:59,DOHMH,Rodent,Condition Attracting Rodents,Brooklyn,11205.0,Closed,Online,0
63596166,2025-01-02 16:19:04,2025-01-02 18:58:47,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Queens,11423.0,Closed,Phone,0
63596170,2025-01-02 11:57:37,2025-01-02 11:57:37,DOHMH,Rodent,Rat Sighting,Manhattan,10032.0,Closed,Phone,0
63596173,2025-01-02 15:50:23,2025-02-16 19:36:07,DOHMH,Food Establishment,Food Spoiled,Queens,11432.0,Closed,Online,45
63596220,2025-01-02 15:59:54,2025-01-06 13:24:01,DOHMH,Rodent,Condition Attracting Rodents,Brooklyn,11205.0,Closed,Online,3
63596225,2025-01-02 10:10:58,2025-01-03 16:15:32,DOHMH,Unsanitary Animal Pvt Property,Other Animal,Queens,11433.0,Closed,Online,1
63596268,2025-01-02 13:35:59,2025-01-06 13:36:12,DOHMH,Rodent,Rat Sighting,Brooklyn,11220.0,Closed,Online,4
63596336,2025-01-02 10:41:37,2025-01-02 11:41:49,DOHMH,Indoor Air Quality,Sewage Odor,Brooklyn,11233.0,Closed,Phone,0
63597090,2025-01-02 23:21:08,2025-01-11 08:34:06,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10026.0,Closed,Online,8
63597166,2025-01-02 18:27:32,2025-03-03 18:41:43,DOHMH,Food Establishment,Rodents/Insects/Garbage,Brooklyn,11216.0,Closed,Phone,60
63597446,2025-01-02 01:06:30,2025-03-03 01:19:22,DOHMH,Smoking Or Vaping,Allowed in Smoke Free Area,Manhattan,10026.0,Closed,Online,60
63597448,2025-01-02 23:10:06,2025-01-11 20:27:03,DOHMH,Food Establishment,Pet/Animal,Manhattan,10021.0,Closed,Online,8
63597532,2025-01-02 15:05:30,2025-01-02 16:49:13,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Manhattan,10009.0,Closed,Online,0
63597544,2025-01-02 13:44:35,2025-01-02 13:44:35,DOHMH,Rodent,Rat Sighting,Brooklyn,11226.0,Closed,Online,0
63597548,2025-01-02 00:00:00,2025-01-02 00:00:01,DOHMH,Food Poisoning,1 or 2,Brooklyn,11235.0,Closed,Phone,0
63597564,2025-01-02 20:49:54,2025-01-02 20:49:54,DOHMH,Rodent,Mouse Sighting,Brooklyn,11218.0,Closed,Online,0
63597581,2025-01-02 11:15:39,2025-03-03 11:42:01,DOHMH,Food Establishment,Rodents/Insects/Garbage,Brooklyn,11211.0,Closed,Phone,60
63597614,2025-01-02 11:57:26,2025-03-03 12:10:42,DOHMH,Food Establishment,Rodents/Insects/Garbage,Brooklyn,11233.0,Closed,Mobile,60
63597861,2025-01-02 09:34:32,2025-01-02 10:59:03,DOHMH,Rodent,Rat Sighting,Brooklyn,11230.0,Closed,Mobile,0
63598065,2025-01-02 11:27:48,2025-01-02 13:58:30,DOHMH,Rodent,Condition Attracting Rodents,Manhattan,10033.0,Closed,Mobile,0
63598079,2025-01-02 22:29:18,2025-01-03 08:23:02,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Brooklyn,11209.0,Closed,Phone,0
63598116,2025-01-02 09:42:19,2025-01-02 09:42:19,DOHMH,Illegal Animal Kept As Pet,Rooster,Staten Island,10302.0,Closed,Online,0
63598117,2025-01-02 19:45:11,2025-01-03 08:31:42,DOHMH,Indoor Air Quality,Ventilation,Brooklyn,11207.0,Closed,Online,0
63598119,2025-01-02 23:27:03,2025-01-02 23:27:03,DOHMH,Unsanitary Animal Pvt Property,Dog,Queens,11370.0,Closed,Phone,0
63598147,2025-01-02 12:23:25,2025-03-03 12:43:51,DOHMH,Non-Residential Heat,Inadequate or No Heat,Manhattan,10036.0,Closed,Online,60
63598152,2025-01-02 11:12:45,2025-01-03 09:50:21,DOHMH,Rodent,Condition Attracting Rodents,Bronx,10454.0,Closed,Mobile,0
63598160,2025-01-02 08:24:40,2025-01-02 08:24:40,DOHMH,Rodent,Signs of Rodents,Brooklyn,11222.0,Closed,Phone,0
63598166,2025-01-02 16:40:47,2025-01-06 13:34:11,DOHMH,Rodent,Signs of Rodents,Brooklyn,11215.0,Closed,Mobile,3
63598173,2025-01-02 19:11:48,2025-01-03 09:14:30,DOHMH,Indoor Air Quality,Other (Explain Below),Queens,11432.0,Closed,Phone,0
63598185,2025-01-02 22:10:42,2025-01-03 09:24:16,DOHMH,Indoor Air Quality,Chemical Vapors/Gases/Odors,Bronx,10462.0,Closed,Online,0
63598189,2025-01-02 11:45:45,2025-01-11 04:40:35,DOHMH,Mobile Food Vendor,Equipment,Manhattan,10022.0,Closed,Mobile,8
63598191,2025-01-02 12:28:51,2025-01-02 12:28:51,DOHMH,Rodent,Rat Sighting,Staten Island,10309.0,Closed,Phone,0
63598194,2025-01-02 14:27:35,2025-01-02 14:27:35,DOHMH,Rodent,Rat Sighting,Bronx,10460.0,Closed,Phone,0
63598717,2025-01-02 15:38:49,2025-01-10 21:44:47,DOHMH,Tattooing,Dirty/Inadequate Eqp/Facility,Brooklyn,11226.0,Closed,Online,8
63599223,2025-01-03 00:44:39,2025-01-03 09:33:57,DOHMH,Indoor Air Quality,Sewage Odor,Queens,11373.0,Closed,Phone,0
63599369,2025-01-02 10:00:41,2025-01-02 10:00:41,DOHMH,Rodent,Mouse Sighting,Staten Island,10314.0,Closed,Phone,0
63599379,2025-01-02 16:37:19,2025-01-02 16:37:19,DOHMH,Rodent,Rat Sighting,Bronx,10462.0,Closed,Online,0
63599398,2025-01-02 21:31:24,2025-01-11 06:40:24,DOHMH,Food Establishment,Toxic Chemical/Material,Brooklyn,11215.0,Closed,Online,8
63599493,2025-01-02 14:21:22,2025-03-03 14:43:06,DOHMH,Food Establishment,Rodents/Insects/Garbage,Manhattan,10018.0,Closed,Phone,60
63599665,2025-01-02 12:43:17,2025-01-02 14:06:18,DOHMH,Rodent,Rat Sighting,Manhattan,10028.0,Closed,Phone,0
63599874,2025-01-02 10:07:15,2025-01-03 16:16:41,DOHMH,Rodent,Condition Attracting Rodents,Queens,11368.0,Closed,Mobile,1
63599882,2025-01-02 13:51:25,2025-01-06 13:24:01,DOHMH,Rodent,Condition Attracting Rodents,Brooklyn,11205.0,Closed,Online,3
63599907,2025-01-02 17:16:02,2025-02-28 09:36:07,DOHMH,Mobile Food Vendor,Food Worker Activity,Queens,11374.0,Closed,Online,56
63599916,2025-01-02 22:54:52,2025-01-03 07:36:06,DOHMH,Rodent,Rat Sighting,Manhattan,10039.0,Closed,Mobile,0
63599948,2025-01-02 19:42:27,2025-01-02 19:42:27,DOHMH,Illegal Animal Kept As Pet,Rooster,Brooklyn,11213.0,Closed,Phone,0
63599978,2025-01-02 17:25:16,2025-01-02 17:25:16,DOHMH,Rodent,Condition Attracting Rodents,Staten Island,10303.0,Closed,Phone,0
63599981,2025-01-02 11:27:16,2025-01-02 11:27:16,DOHMH,Rodent,Rat Sighting,Queens,11419.0,Closed,Phone,0
63599992,2025-01-02 16:22:36,2025-01-02 16:22:36,DOHMH,Rodent,Rat Sighting,Brooklyn,11222.0,Closed,Mobile,0
63600071,2025-01-02 18:36:22,2025-03-03 18:38:09,DOHMH,Food Establishment,Food Temperature,Queens,11435.0,Closed,Phone,60
63600175,2025-01-02 18:17:49,2025-03-03 18:20:11,DOHMH,Food Establishment,Odor,Brooklyn,11209.0,Closed,Mobile,60
